Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1469916000.0 160134.803 NA 96 0 NA NA NA NA NA 160 0 NA NA NA NA NA 1193 36 NA NA NA NA NA 1629 52 NA NA NA NA
1469916000.0 160134.804 NA 94 0 NA NA NA NA NA 159 0 NA NA NA NA NA 2124 47 NA NA NA NA NA 2320 66 NA NA NA NA
1469916000.0 160134.805 NA 96 0 NA NA NA NA NA 160 0 NA NA NA NA NA 1201 36 NA NA NA NA NA 1351 52 NA NA NA NA
1469916000.0 160134.806 NA 96 0 NA NA NA NA NA 160 0 NA NA NA NA NA 1322 36 NA NA NA NA NA 1433 50 NA NA NA NA
1469916000.0 160134.807 NA 103 0 NA NA NA NA NA 166 0 NA NA NA NA NA 1286 38 NA NA NA NA NA 1880 53 NA NA NA NA
1469916000.0 160134.808 NA 110 0 NA NA NA NA NA 172 0 NA NA NA NA NA 1132 31 NA NA NA NA NA 1738 48 NA NA NA NA
1469916000.0 160134.809 NA 97 0 NA NA NA NA NA 160 0 NA NA NA NA NA 1209 31 NA NA NA NA NA 1348 50 NA NA NA NA
1469916000.0 160134.81 NA 96 0 NA NA NA NA NA 159 0 NA NA NA NA NA 1131 31 NA NA NA NA NA 1252 49 NA NA NA NA
1469916000.0 160134.811 NA 94 0 NA NA NA NA NA 158 0 NA NA NA NA NA 1224 34 NA NA NA NA NA 1365 46 NA NA NA NA
1469916000.0 160134.812 NA 99 0 NA NA NA NA NA 160 0 NA NA NA NA NA 1364 46 NA NA NA NA NA 1476 61 NA NA NA NA
1469916000.0 160134.901 NA 93 0 NA NA NA NA NA 157 0 NA NA NA NA NA 771 35 NA NA NA NA NA 1336 51 NA NA NA NA
1469916000.0 160134.902 NA 95 0 NA NA NA NA NA 160 0 NA NA NA NA NA 1639 46 NA NA NA NA NA 2099 60 NA NA NA NA
1469916000.0 160134.903 NA 94 0 NA NA NA NA NA 158 0 NA NA NA NA NA 1005 32 NA NA NA NA NA 1119 50 NA NA NA NA
1469916000.0 160134.904 NA 95 0 NA NA NA NA NA 159 0 NA NA NA NA NA 1212 35 NA NA NA NA NA 1359 51 NA NA NA NA
1469916000.0 160134.905 NA 95 0 NA NA NA NA NA 159 0 NA NA NA NA NA 994 29 NA NA NA NA NA 1138 42 NA NA NA NA
1469916000.0 160134.906 NA 93 0 NA NA NA NA NA 158 0 NA NA NA NA NA 1011 31 NA NA NA NA NA 1188 54 NA NA NA NA
1469916000.0 160134.907 NA 103 0 NA NA NA NA NA 165 0 NA NA NA NA NA 998 33 NA NA NA NA NA 1141 46 NA NA NA NA
1469916000.0 160134.908 NA 103 0 NA NA NA NA NA 166 0 NA NA NA NA NA 1025 31 NA NA NA NA NA 1219 41 NA NA NA NA
1469916000.0 160134.909 NA 96 0 NA NA NA NA NA 160 0 NA NA NA NA NA 1582 44 NA NA NA NA NA 1716 60 NA NA NA NA
1469916000.0 160134.91 NA 97 0 NA NA NA NA NA 160 0 NA NA NA NA NA 939 31 NA NA NA NA NA 1054 44 NA NA NA NA
1469916000.0 160134.911 NA 92 0 NA NA NA NA NA 156 0 NA NA NA NA NA 1701 53 NA NA NA NA NA 1889 74 NA NA NA NA
1469916000.0 17.0 NA 70 171 0 NA NA NA NA 139 227 0 NA NA NA NA 1660 1187 699 NA NA NA NA 1712 1218 715 NA NA NA
1469916000.0 18.0 NA 60 169 0 NA NA NA NA 139 227 0 NA NA NA NA 1655 982 693 NA NA NA NA 1684 1027 715 NA NA NA
1469916000.0 19.0 NA 67 167 0 NA NA NA NA 139 227 0 NA NA NA NA 1669 1067 680 NA NA NA NA 1695 1210 699 NA NA NA
1469916000.0 2.0 56 73 121 NA NA NA NA 99 143 171 NA NA NA NA 6440 488 731 NA NA NA NA 6505 530 892 NA NA NA NA
1469916000.0 20.0 NA 71 170 0 NA NA NA NA 139 227 0 NA NA NA NA 1872 1656 983 NA NA NA NA 1947 2491 1103 NA NA NA
1469916000.0 202.0 NA 73 186 0 NA NA NA NA 140 249 0 NA NA NA NA 672 1383 750 NA NA NA NA 1054 1979 791 NA NA NA
1469916000.0 203.0 NA 80 190 0 NA NA NA NA 140 256 0 NA NA NA NA 720 1424 781 NA NA NA NA 1080 1745 827 NA NA NA
1469916000.0 204.0 51 92 186 0 NA NA NA 97 150 251 0 NA NA NA 6281 1285 2144 1175 NA NA NA 6576 1728 2545 1214 NA NA NA
1469916000.0 205.0 NA 77 182 0 NA NA NA NA 140 249 0 NA NA NA NA 641 1090 750 NA NA NA NA 1143 1426 772 NA NA NA
1469916000.0 21.0 NA 70 170 0 NA NA NA NA 139 227 0 NA NA NA NA 1953 1952 952 NA NA NA NA 2029 2878 1066 NA NA NA
1469916000.0 22.0 NA 63 167 0 NA NA NA NA 139 224 0 NA NA NA NA 3451 3676 1135 NA NA NA NA 3490 3806 1160 NA NA NA
1469916000.0 23.0 NA 68 170 0 NA NA NA NA 139 227 0 NA NA NA NA 1994 2006 802 NA NA NA NA 2108 2041 823 NA NA NA
1469916000.0 24.0 NA 67 174 0 NA NA NA NA 139 228 0 NA NA NA NA 2213 3141 870 NA NA NA NA 2250 3262 889 NA NA NA
1469916000.0 25.0 NA 73 183 0 53 NA NA NA 139 238 0 83 NA NA NA 4205 5765 1265 140 NA NA NA 4266 5825 1292 152 NA NA
1469916000.0 250199.0 121 NA NA NA NA NA NA 183 NA NA NA NA NA NA 3061 NA NA NA NA NA NA 3493 NA NA NA NA NA NA
1469916000.0 250200.1 60 165 163 NA NA NA NA 107 221 219 NA NA NA NA 5440 1614 2448 NA NA NA NA 7187 2154 2539 NA NA NA NA
1469916000.0 250399.0 104 NA NA NA NA NA NA 184 NA NA NA NA NA NA 1009 NA NA NA NA NA NA 3626 NA NA NA NA NA NA
1469916000.0 250400.0 188 0 94 NA NA NA NA 261 0 143 NA NA NA NA 1530 229 516 NA NA NA NA 2202 245 601 NA NA NA NA
1469916000.0 250402.0 187 0 92 NA NA NA NA 264 0 143 NA NA NA NA 1633 240 524 NA NA NA NA 2052 254 614 NA NA NA NA
1469916000.0 250403.0 189 0 91 NA NA NA NA 261 0 143 NA NA NA NA 1405 221 499 NA NA NA NA 1602 231 617 NA NA NA NA
1469916000.0 250405.0 191 0 93 NA NA NA NA 263 0 144 NA NA NA NA 1475 238 537 NA NA NA NA 1856 352 758 NA NA NA NA
1469916000.0 250406.0 188 0 94 NA NA NA NA 263 0 143 NA NA NA NA 1282 225 455 NA NA NA NA 1453 240 518 NA NA NA NA
1469916000.0 250407.0 174 0 91 NA NA NA NA 246 0 145 NA NA NA NA 1270 205 519 NA NA NA NA 1763 221 1095 NA NA NA NA
1469916000.0 250408.0 190 0 92 NA NA NA NA 266 0 144 NA NA NA NA 1745 232 582 NA NA NA NA 2589 286 688 NA NA NA NA
1469916000.0 25400.0 220 0 101 NA NA NA NA 304 0 144 NA NA NA NA 3998 261 547 NA NA NA NA 8350 273 647 NA NA NA NA
1469916000.0 25402.0 220 0 94 NA NA NA NA 302 0 143 NA NA NA NA 4186 263 535 NA NA NA NA 6577 289 632 NA NA NA NA
1469916000.0 25403.0 214 0 92 NA NA NA NA 301 0 144 NA NA NA NA 4032 258 538 NA NA NA NA 8228 267 623 NA NA NA NA
1469916000.0 25405.0 217 0 92 NA NA NA NA 302 0 143 NA NA NA NA 3656 254 472 NA NA NA NA 5230 286 620 NA NA NA NA
1469916000.0 25407.0 205 0 93 NA NA NA NA 282 0 144 NA NA NA NA 3467 243 471 NA NA NA NA 4050 260 537 NA NA NA NA
1469916000.0 25408.0 227 0 93 NA NA NA NA 320 0 144 NA NA NA NA 5384 271 810 NA NA NA NA 5676 338 901 NA NA NA NA
1469916000.0 25409.0 221 0 93 NA NA NA NA 312 0 144 NA NA NA NA 4097 262 560 NA NA NA NA 4675 286 1019 NA NA NA NA
1469916000.0 26.0 NA 65 179 0 NA NA NA NA 139 233 0 NA NA NA NA 3566 2820 1206 NA NA NA NA 3660 2892 1230 NA NA NA
1469916000.0 27.0 NA 72 169 0 NA NA NA NA 139 227 0 NA NA NA NA 1898 1680 772 NA NA NA NA 1935 1758 817 NA NA NA
1469916000.0 28.0 NA 66 173 0 NA NA NA NA 139 228 0 NA NA NA NA 2320 2711 852 NA NA NA NA 2470 2757 878 NA NA NA
1469916000.0 280.0 73 74 169 0 NA NA NA 169 143 227 0 NA NA NA 7240 454 721 721 NA NA NA 7501 489 756 741 NA NA NA
1469916000.0 29.0 NA 64 178 0 NA NA NA NA 139 234 0 NA NA NA NA 3586 3041 1187 NA NA NA NA 3633 3095 1212 NA NA NA
1469916000.0 3.0 60 72 121 NA NA NA NA 102 143 173 NA NA NA NA 9758 352 892 NA NA NA NA 9974 369 916 NA NA NA NA
1469916000.0 30.0 NA 65 173 0 NA NA NA NA 139 226 0 NA NA NA NA 1980 1948 739 NA NA NA NA 2046 1974 756 NA NA NA
1469916000.0 300.0 66 119 249 0 NA NA NA 118 180 318 0 NA NA NA 4768 1159 2111 1271 NA NA NA 4946 1285 2277 1294 NA NA NA
1469916000.0 301.0 70 117 252 0 NA NA NA 119 180 317 0 NA NA NA 6174 1268 2255 1265 NA NA NA 6339 1398 2417 1299 NA NA NA
1469916000.0 302.0 66 121 250 0 NA NA NA 117 182 318 0 NA NA NA 2541 642 1335 887 NA NA NA 2687 742 1449 907 NA NA NA
1469916000.0 31.0 NA 64 168 0 NA NA NA NA 139 226 0 NA NA NA NA 3566 2640 1144 NA NA NA NA 3654 2791 1173 NA NA NA
