Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1469916000.0 134.709 NA 101 218 0 NA NA NA NA 162 289 0 NA NA NA NA 2518 10063 1135 NA NA NA NA 2720 11066 1147 NA NA NA
1469916000.0 134.71 NA 105 200 0 NA NA NA NA 157 258 0 NA NA NA NA 1274 5230 909 NA NA NA NA 1412 6080 941 NA NA NA
1469916000.0 134.801 NA 102 198 0 NA NA NA NA 166 263 0 NA NA NA NA 1631 6342 1090 NA NA NA NA 1735 7833 1180 NA NA NA
1469916000.0 134.802 NA 105 204 0 NA NA NA NA 168 267 0 NA NA NA NA 3603 12294 696 NA NA NA NA 3713 14091 703 NA NA NA
1469916000.0 134.803 NA 105 203 0 NA NA NA NA 170 267 0 NA NA NA NA 3186 11328 916 NA NA NA NA 3377 12182 929 NA NA NA
1469916000.0 134.804 NA 107 213 0 NA NA NA NA 169 277 0 NA NA NA NA 3634 12294 729 NA NA NA NA 3913 13379 737 NA NA NA
1469916000.0 134.805 NA 110 213 0 NA NA NA NA 173 273 0 NA NA NA NA 3850 12048 747 NA NA NA NA 3967 13156 756 NA NA NA
1469916000.0 134.806 NA 109 211 0 NA NA NA NA 170 276 0 NA NA NA NA 4482 12379 652 NA NA NA NA 4652 14894 659 NA NA NA
1469916000.0 134.807 NA 133 220 0 NA NA NA NA 208 287 0 NA NA NA NA 4835 12095 760 NA NA NA NA 5060 12751 770 NA NA NA
1469916000.0 134.808 NA 134 221 0 NA NA NA NA 206 287 0 NA NA NA NA 4518 11999 716 NA NA NA NA 4648 13840 729 NA NA NA
1469916000.0 134.809 NA 107 202 0 NA NA NA NA 170 266 0 NA NA NA NA 3779 11861 729 NA NA NA NA 4039 13378 763 NA NA NA
1469916000.0 134.81 NA 106 203 0 NA NA NA NA 168 268 0 NA NA NA NA 3415 10884 680 NA NA NA NA 3579 14942 689 NA NA NA
1469916000.0 134.811 NA 110 210 0 NA NA NA NA 173 271 0 NA NA NA NA 3678 12263 707 NA NA NA NA 3800 13261 715 NA NA NA
1469916000.0 134.812 NA 103 196 0 NA NA NA NA 164 261 0 NA NA NA NA 1545 5632 965 NA NA NA NA 1723 5949 1018 NA NA NA
1469916000.0 134.901 NA 106 197 0 NA NA NA NA 166 260 0 NA NA NA NA 1840 5806 935 NA NA NA NA 2258 6071 991 NA NA NA
1469916000.0 134.902 NA 105 200 0 NA NA NA NA 170 264 0 NA NA NA NA 2363 7621 876 NA NA NA NA 2804 8024 960 NA NA NA
1469916000.0 134.903 NA 111 199 0 NA NA NA NA 168 261 0 NA NA NA NA 2354 6844 922 NA NA NA NA 2470 7145 938 NA NA NA
1469916000.0 134.904 NA 108 202 0 NA NA NA NA 173 265 0 NA NA NA NA 3564 10438 1044 NA NA NA NA 3702 10948 1053 NA NA NA
1469916000.0 134.905 NA 106 198 0 NA NA NA NA 169 263 0 NA NA NA NA 2076 6484 930 NA NA NA NA 3131 6873 963 NA NA NA
1469916000.0 134.906 NA 109 200 0 NA NA NA NA 169 266 0 NA NA NA NA 2895 8151 912 NA NA NA NA 3070 8469 933 NA NA NA
1469916000.0 134.907 NA 129 217 0 NA NA NA NA 210 280 0 NA NA NA NA 3768 9666 1115 NA NA NA NA 3920 11076 1124 NA NA NA
1469916000.0 134.908 NA 134 218 0 NA NA NA NA 211 281 0 NA NA NA NA 3639 9687 1050 NA NA NA NA 3829 10990 1058 NA NA NA
1469916000.0 134.909 NA 106 200 0 NA NA NA NA 170 262 0 NA NA NA NA 2946 9222 1074 NA NA NA NA 3098 10676 1086 NA NA NA
1469916000.0 134.91 NA 105 202 0 NA NA NA NA 168 261 0 NA NA NA NA 1985 6223 839 NA NA NA NA 2112 6416 864 NA NA NA
1469916000.0 134.911 NA 107 200 0 NA NA NA NA 172 263 0 NA NA NA NA 2216 6760 833 NA NA NA NA 3265 7494 852 NA NA NA
1469916000.0 134.912 NA 104 196 0 NA NA NA NA 164 256 0 NA NA NA NA 1735 5320 899 NA NA NA NA 1928 5882 949 NA NA NA
1469916000.0 135.1 182 0 91 NA NA NA NA 247 0 142 NA NA NA NA 780 160 228 NA NA NA NA 861 178 324 NA NA NA NA
1469916000.0 135.11 189 0 97 NA NA NA NA 253 0 143 NA NA NA NA 1474 307 475 NA NA NA NA 1635 333 571 NA NA NA NA
1469916000.0 135.12 181 0 90 NA NA NA NA 247 0 142 NA NA NA NA 1111 242 347 NA NA NA NA 1282 261 472 NA NA NA NA
1469916000.0 135.2 169 0 87 NA NA NA NA 229 0 142 NA NA NA NA 509 132 188 NA NA NA NA 581 153 253 NA NA NA NA
1469916000.0 135.3 168 0 86 NA NA NA NA 229 0 142 NA NA NA NA 895 228 332 NA NA NA NA 1012 242 430 NA NA NA NA
1469916000.0 135.4 183 0 93 NA NA NA NA 246 0 142 NA NA NA NA 658 155 205 NA NA NA NA 1111 178 250 NA NA NA NA
1469916000.0 135.5 177 0 89 NA NA NA NA 246 0 142 NA NA NA NA 631 155 203 NA NA NA NA 713 169 259 NA NA NA NA
1469916000.0 135.6 178 0 91 NA NA NA NA 247 0 143 NA NA NA NA 721 158 221 NA NA NA NA 1177 168 284 NA NA NA NA
1469916000.0 135.7 182 0 93 NA NA NA NA 246 0 142 NA NA NA NA 617 152 199 NA NA NA NA 1076 168 274 NA NA NA NA
1469916000.0 135.8 75 NA NA NA NA NA NA 128 NA NA NA NA NA NA 320 NA NA NA NA NA NA 410 NA NA NA NA NA NA
1469916000.0 135.9 179 0 90 NA NA NA NA 247 0 142 NA NA NA NA 603 153 202 NA NA NA NA 669 163 281 NA NA NA NA
1469916000.0 14.0 NA 66 173 0 NA NA NA NA 139 227 0 NA NA NA NA 1437 1526 541 NA NA NA NA 1477 1602 558 NA NA NA
1469916000.0 140.1 NA 81 198 0 NA NA NA NA 151 263 0 NA NA NA NA 219 477 556 NA NA NA NA 281 534 568 NA NA NA
1469916000.0 140.2 NA 80 195 0 NA NA NA NA 151 263 0 NA NA NA NA 220 460 563 NA NA NA NA 531 521 579 NA NA NA
1469916000.0 140.4 NA 84 197 0 NA NA NA NA 151 263 0 NA NA NA NA 232 457 557 NA NA NA NA 450 518 573 NA NA NA
1469916000.0 140.51 NA 38 190 0 NA NA NA NA 79 243 0 NA NA NA NA 2683 2016 970 NA NA NA NA 2819 2109 1000 NA NA NA
1469916000.0 140.52 NA 197 182 0 NA NA NA NA 250 236 0 NA NA NA NA 1445 1152 606 NA NA NA NA 1541 1238 621 NA NA NA
1469916000.0 140.53 NA 217 0 NA NA NA NA NA 286 0 NA NA NA NA NA 4043 911 NA NA NA NA NA 4108 928 NA NA NA NA
1469916000.0 144.6 NA 186 NA NA NA NA NA NA 245 NA NA NA NA NA NA 1834 NA NA NA NA NA NA 2606 NA NA NA NA NA
1469916000.0 145.0 NA 174 280 0 NA NA NA NA 247 353 0 NA NA NA NA 3589 3040 903 NA NA NA NA 3716 3151 948 NA NA NA
1469916000.0 15.0 NA 61 165 0 NA NA NA NA 139 223 0 NA NA NA NA 1618 1094 661 NA NA NA NA 1936 1331 681 NA NA NA
1469916000.0 16.0 NA 65 168 0 NA NA NA NA 140 227 0 NA NA NA NA 1280 1035 473 NA NA NA NA 1324 1145 485 NA NA NA
1469916000.0 160134.701 NA 94 0 NA NA NA NA NA 156 0 NA NA NA NA NA 909 31 NA NA NA NA NA 1045 44 NA NA NA NA
1469916000.0 160134.702 NA 100 0 NA NA NA NA NA 158 0 NA NA NA NA NA 722 20 NA NA NA NA NA 786 29 NA NA NA NA
1469916000.0 160134.703 NA 94 0 NA NA NA NA NA 158 0 NA NA NA NA NA 942 28 NA NA NA NA NA 1069 44 NA NA NA NA
1469916000.0 160134.704 NA 92 0 NA NA NA NA NA 158 0 NA NA NA NA NA 675 20 NA NA NA NA NA 767 39 NA NA NA NA
1469916000.0 160134.705 NA 93 0 NA NA NA NA NA 158 0 NA NA NA NA NA 1031 36 NA NA NA NA NA 1163 64 NA NA NA NA
1469916000.0 160134.706 NA 95 0 NA NA NA NA NA 158 0 NA NA NA NA NA 760 19 NA NA NA NA NA 846 26 NA NA NA NA
1469916000.0 160134.707 NA 93 0 NA NA NA NA NA 157 0 NA NA NA NA NA 1028 28 NA NA NA NA NA 1174 38 NA NA NA NA
1469916000.0 160134.708 NA 95 0 NA NA NA NA NA 158 0 NA NA NA NA NA 989 28 NA NA NA NA NA 1227 38 NA NA NA NA
1469916000.0 160134.709 NA 94 0 NA NA NA NA NA 158 0 NA NA NA NA NA 1048 28 NA NA NA NA NA 1166 37 NA NA NA NA
1469916000.0 160134.71 NA 95 0 NA NA NA NA NA 160 0 NA NA NA NA NA 773 29 NA NA NA NA NA 901 44 NA NA NA NA
1469916000.0 160134.801 NA 95 0 NA NA NA NA NA 160 0 NA NA NA NA NA 821 31 NA NA NA NA NA 990 41 NA NA NA NA
1469916000.0 160134.802 NA 95 0 NA NA NA NA NA 159 0 NA NA NA NA NA 794 20 NA NA NA NA NA 870 28 NA NA NA NA
1469916000.0 160134.803 NA 96 0 NA NA NA NA NA 160 0 NA NA NA NA NA 786 20 NA NA NA NA NA 872 28 NA NA NA NA
1469916000.0 160134.804 NA 94 0 NA NA NA NA NA 159 0 NA NA NA NA NA 832 21 NA NA NA NA NA 922 31 NA NA NA NA
1469916000.0 160134.805 NA 97 0 NA NA NA NA NA 160 0 NA NA NA NA NA 1237 31 NA NA NA NA NA 1400 42 NA NA NA NA
1469916000.0 160134.806 NA 97 0 NA NA NA NA NA 160 0 NA NA NA NA NA 884 21 NA NA NA NA NA 994 29 NA NA NA NA
1469916000.0 160134.807 NA 104 0 NA NA NA NA NA 166 0 NA NA NA NA NA 829 21 NA NA NA NA NA 1169 28 NA NA NA NA
1469916000.0 160134.808 NA 109 0 NA NA NA NA NA 172 0 NA NA NA NA NA 1178 38 NA NA NA NA NA 1359 53 NA NA NA NA
1469916000.0 160134.809 NA 96 0 NA NA NA NA NA 160 0 NA NA NA NA NA 776 19 NA NA NA NA NA 871 25 NA NA NA NA
1469916000.0 160134.81 NA 95 0 NA NA NA NA NA 160 0 NA NA NA NA NA 704 20 NA NA NA NA NA 797 26 NA NA NA NA
1469916000.0 160134.811 NA 95 0 NA NA NA NA NA 159 0 NA NA NA NA NA 1217 34 NA NA NA NA NA 1352 46 NA NA NA NA
1469916000.0 160134.812 NA 94 0 NA NA NA NA NA 160 0 NA NA NA NA NA 791 31 NA NA NA NA NA 917 44 NA NA NA NA
1469916000.0 160134.901 NA 92 0 NA NA NA NA NA 157 0 NA NA NA NA NA 489 20 NA NA NA NA NA 626 27 NA NA NA NA
1469916000.0 160134.902 NA 94 0 NA NA NA NA NA 160 0 NA NA NA NA NA 979 36 NA NA NA NA NA 1141 50 NA NA NA NA
1469916000.0 160134.903 NA 94 0 NA NA NA NA NA 159 0 NA NA NA NA NA 958 31 NA NA NA NA NA 1071 45 NA NA NA NA
1469916000.0 160134.904 NA 96 0 NA NA NA NA NA 160 0 NA NA NA NA NA 797 21 NA NA NA NA NA 883 28 NA NA NA NA
1469916000.0 160134.905 NA 95 0 NA NA NA NA NA 160 0 NA NA NA NA NA 942 32 NA NA NA NA NA 1072 47 NA NA NA NA
1469916000.0 160134.906 NA 94 0 NA NA NA NA NA 158 0 NA NA NA NA NA 1090 29 NA NA NA NA NA 1276 45 NA NA NA NA
1469916000.0 160134.907 NA 102 0 NA NA NA NA NA 165 0 NA NA NA NA NA 952 31 NA NA NA NA NA 1135 49 NA NA NA NA
1469916000.0 160134.908 NA 105 0 NA NA NA NA NA 166 0 NA NA NA NA NA 963 31 NA NA NA NA NA 1110 45 NA NA NA NA
1469916000.0 160134.909 NA 97 0 NA NA NA NA NA 160 0 NA NA NA NA NA 968 33 NA NA NA NA NA 1474 52 NA NA NA NA
1469916000.0 160134.91 NA 101 0 NA NA NA NA NA 160 0 NA NA NA NA NA 600 19 NA NA NA NA NA 682 25 NA NA NA NA
1469916000.0 160134.911 NA 92 0 NA NA NA NA NA 156 0 NA NA NA NA NA 665 19 NA NA NA NA NA 1123 29 NA NA NA NA
1469916000.0 17.0 NA 61 169 0 NA NA NA NA 139 223 0 NA NA NA NA 1626 1220 695 NA NA NA NA 1780 1413 761 NA NA NA
1469916000.0 18.0 NA 61 167 0 NA NA NA NA 139 227 0 NA NA NA NA 1647 1010 680 NA NA NA NA 1724 1246 728 NA NA NA
1469916000.0 19.0 NA 70 168 0 NA NA NA NA 139 227 0 NA NA NA NA 1620 1075 668 NA NA NA NA 2050 1221 684 NA NA NA
1469916000.0 2.0 56 80 117 NA NA NA NA 100 143 171 NA NA NA NA 6820 540 640 NA NA NA NA 7152 578 666 NA NA NA NA
1469916000.0 20.0 NA 72 165 0 NA NA NA NA 140 227 0 NA NA NA NA 1679 1418 698 NA NA NA NA 1720 1491 714 NA NA NA
1469916000.0 200.0 NA 77 185 0 NA NA NA NA 140 251 0 NA NA NA NA 503 1014 506 NA NA NA NA 864 1426 531 NA NA NA
1469916000.0 202.0 NA 73 184 0 NA NA NA NA 140 249 0 NA NA NA NA 668 1388 713 NA NA NA NA 1043 1843 813 NA NA NA
1469916000.0 203.0 NA 75 186 0 NA NA NA NA 140 256 0 NA NA NA NA 684 1414 735 NA NA NA NA 1109 1897 762 NA NA NA
1469916000.0 204.0 52 87 181 0 NA NA NA 98 150 248 0 NA NA NA 4203 815 1407 799 NA NA NA 4496 1572 1757 828 NA NA NA
1469916000.0 205.0 NA 80 182 0 NA NA NA NA 140 249 0 NA NA NA NA 654 1190 728 NA NA NA NA 1094 1766 789 NA NA NA
1469916000.0 21.0 NA 64 169 0 NA NA NA NA 139 227 0 NA NA NA NA 1319 1226 499 NA NA NA NA 1348 1255 512 NA NA NA
1469916000.0 22.0 NA 71 168 0 NA NA NA NA 139 227 0 NA NA NA NA 1367 1583 492 NA NA NA NA 1398 1628 507 NA NA NA
1469916000.0 23.0 NA 67 174 0 NA NA NA NA 139 227 0 NA NA NA NA 1466 1447 533 NA NA NA NA 1576 1516 555 NA NA NA
1469916000.0 24.0 NA 69 172 0 NA NA NA NA 140 228 0 NA NA NA NA 2278 3146 858 NA NA NA NA 2320 3816 881 NA NA NA
1469916000.0 25.0 NA 65 179 0 46 NA NA NA 139 238 0 83 NA NA NA 2450 3833 958 87 NA NA NA 2492 3882 978 109 NA NA
1469916000.0 250199.0 121 NA NA NA NA NA NA 183 NA NA NA NA NA NA 3071 NA NA NA NA NA NA 3404 NA NA NA NA NA NA
1469916000.0 250200.1 63 162 166 NA NA NA NA 107 223 227 NA NA NA NA 3349 1097 1659 NA NA NA NA 3506 1548 1723 NA NA NA NA
1469916000.0 250399.0 104 NA NA NA NA NA NA 184 NA NA NA NA NA NA 788 NA NA NA NA NA NA 3347 NA NA NA NA NA NA
1469916000.0 250400.0 194 0 94 NA NA NA NA 262 0 143 NA NA NA NA 1485 225 501 NA NA NA NA 1825 246 568 NA NA NA NA
1469916000.0 250402.0 190 0 89 NA NA NA NA 265 0 143 NA NA NA NA 1661 239 550 NA NA NA NA 2224 254 677 NA NA NA NA
1469916000.0 250403.0 188 0 91 NA NA NA NA 261 0 143 NA NA NA NA 1460 239 524 NA NA NA NA 2262 353 868 NA NA NA NA
1469916000.0 250405.0 188 0 98 NA NA NA NA 263 0 144 NA NA NA NA 1515 237 536 NA NA NA NA 1652 252 645 NA NA NA NA
1469916000.0 250406.0 193 0 93 NA NA NA NA 263 0 143 NA NA NA NA 1248 226 425 NA NA NA NA 1926 256 514 NA NA NA NA
1469916000.0 250407.0 179 0 95 NA NA NA NA 246 0 145 NA NA NA NA 1185 181 419 NA NA NA NA 1440 291 500 NA NA NA NA
1469916000.0 250408.0 193 0 94 NA NA NA NA 265 0 144 NA NA NA NA 1661 230 624 NA NA NA NA 1883 241 698 NA NA NA NA
1469916000.0 250409.0 196 0 94 NA NA NA NA 271 0 144 NA NA NA NA 2052 240 755 NA NA NA NA 2309 251 948 NA NA NA NA
1469916000.0 25400.0 224 0 102 NA NA NA NA 304 0 144 NA NA NA NA 3623 245 498 NA NA NA NA 5838 256 594 NA NA NA NA
1469916000.0 25402.0 218 0 95 NA NA NA NA 308 0 144 NA NA NA NA 4159 252 513 NA NA NA NA 4562 268 595 NA NA NA NA
1469916000.0 25403.0 220 0 93 NA NA NA NA 299 0 144 NA NA NA NA 4101 254 515 NA NA NA NA 6095 271 598 NA NA NA NA
1469916000.0 25405.0 215 0 94 NA NA NA NA 298 0 144 NA NA NA NA 3633 248 457 NA NA NA NA 4300 340 681 NA NA NA NA
1469916000.0 25406.0 214 0 94 NA NA NA NA 302 0 144 NA NA NA NA 3160 257 433 NA NA NA NA 6270 303 630 NA NA NA NA
1469916000.0 25407.0 205 0 94 NA NA NA NA 281 0 144 NA NA NA NA 3562 237 459 NA NA NA NA 5799 250 554 NA NA NA NA
1469916000.0 25408.0 226 0 103 NA NA NA NA 323 0 145 NA NA NA NA 5528 263 697 NA NA NA NA 7687 274 789 NA NA NA NA
1469916000.0 25409.0 222 0 93 NA NA NA NA 313 0 144 NA NA NA NA 4237 259 542 NA NA NA NA 4939 276 621 NA NA NA NA
1469916000.0 26.0 NA 73 181 0 NA NA NA NA 139 234 0 NA NA NA NA 1403 1255 514 NA NA NA NA 1477 1299 531 NA NA NA
1469916000.0 27.0 NA 65 172 0 NA NA NA NA 139 227 0 NA NA NA NA 1410 1233 533 NA NA NA NA 1448 1300 552 NA NA NA
1469916000.0 28.0 NA 64 171 0 NA NA NA NA 139 228 0 NA NA NA NA 2347 2709 803 NA NA NA NA 2417 2762 825 NA NA NA
1469916000.0 280.0 91 82 180 0 NA NA NA 169 143 227 0 NA NA NA 8266 607 805 792 NA NA NA 8835 757 856 813 NA NA NA
1469916000.0 29.0 NA 65 174 0 NA NA NA NA 139 235 0 NA NA NA NA 1431 1326 513 NA NA NA NA 1462 1354 525 NA NA NA
